"CLIENTI Id","First Name","Last Name",Email,Twitter,Facebook,"Nome Catena","Nome Catena Id",Phone,Mobile,Type,"Proprietario CLIENTI","Proprietario CLIENTI Id",Title,"Created By","Created By Id","Modified By","Modified By Id","Created Time","Modified Time",Salutation,Street,City,State,Zip,Country,Description,"Secondary Email","Numero Bilance","IP / TW PC BACKOFFICE / MASTER","Ragione Sociale","Codice PDV","Partita IVA",Note,"Prodotti Posseduti","ELENCO IP / TW BILANCE","Matricole Bilance",Insolvente,"E-mail PEC",Indirizzo,"DIBAL TRANSFER","Data/ora 1","Orario Negozio","PUBBLICITA' SU DROPBOX","CONTRATTO DI ASSISTENZA"
85271000000804898,,"MACELLERIA FIORENZO",rava.franca@pec.it,,,"MACELLERIE VARIE",85271000000683624,,340.354.41.01,,DB,85271000000092001,MACELLERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-04 10:09:35","2022-10-04 10:09:35",,,,,,,,,,,"RAVA FRANCA",,02732130022,,,,,false,,"VIA SICCARDI 10, CHIVASSO",false,,"lunedì	Chiuso
martedì	09–00
mercoledì	18–00
giovedì	09–00
venerdì	09–00
sabato	09–00
domenica	Chiuso",false,false
85271000000804944,,"RAZETTO ANDREA",,,,GASTRONOMIE,85271000000684276,RAZETTOANDREA@LIBERO.IT,340.39.42.486,,DB,85271000000092001,GASTRONOMIA,DB,85271000000092001,DB,85271000000092001,"2022-10-04 10:11:13","2022-10-04 10:11:13",,,,,,,,,,,"RAZETTO ANDREA",,11555270013,,,,,false,,"STRADA VALLE SAN PIETRO 42, PECETTO TORINES",false,,"lunedì	15:30–19:30
martedì	15:30–19:30
mercoledì	15:30–19:30
giovedì	15:30–19:30
venerdì	15:30–19:30
sabato	15:30–19:30
domenica	Chiuso",false,false
85271000000804990,,"PARCO AVVENTURA CHABERTON",info@parcoavventurachaberton.it,,,"CLIENTI VARI",85271000000673031,,"335.82.91.445 / 348 554 1355",,DB,85271000000092001,"PARCO AVVENTURA",DB,85271000000092001,DB,85271000000092001,"2022-10-04 10:12:54","2022-10-04 10:12:54",,,,,,,,,,,"REY2MOND S.N.C. DI LUCA REYMOND E LUCA MOGGI",,10090040014,,,,,false,,"VIA ARMAND 13, CESANA TORINESE",false,,"lunedì	Chiuso
martedì	Chiuso
mercoledì	Chiuso
giovedì	Chiuso
venerdì	Chiuso
sabato	10:30–17
domenica	10:30–17",false,false
85271000000806036,,"SAPORI DI FRUTTA",rignanese58@gmail.com,,,ORTOFRUTTA,85271000000683934,011.188.66.640,339.49.80.287,,DB,85271000000092001,ORTOFRUTTA,DB,85271000000092001,DB,85271000000092001,"2022-10-04 10:14:14","2022-10-04 10:14:14",,,,,,,,,,,"RIGNANESE MATTEO",,11862530018,,,,,false,matteorignaneseto@pec.it,"CORSO UNIONE SOVIETICA 507/A, TORINO",false,,"lunedì	08:30–13, 15:30–19:30
martedì	08:30–13, 15:30–19:30
mercoledì	08:30–13, 15:30–19:30
giovedì	08:30–13, 15:30–19:30
venerdì	08:30–13, 15:30–19:30
sabato	08:30–13:30, 16–19:30
domenica	Chiuso",false,false
85271000000806086,,"CARREFOUR EXPRESS VENARIA REALE BUONARROTTI",rita.atir67@gmail.com,,,"SUPERMERCATI VARI",85271000000683566,011.24.76.005,348.55.15.973,,DB,85271000000092001,"CARREFOUR EXPRESS",DB,85271000000092001,DB,85271000000092001,"2022-10-04 10:15:45","2022-10-04 10:15:45",,,,,,,,,,,"RIT.MMO S.N.C. DI ROSSI DOMENICO & C.",,11887870019,,,,,false,,"PIAZZA MICHELANGELO BUONARROTI 1, VENARIA REALE",false,,"lunedì	08:30–13, 15:30–19:30
martedì	08:30–13, 15:30–19:30
mercoledì	08:30–13, 15:30–19:30
giovedì	08:30–13, 15:30–19:30
venerdì	08:30–13, 15:30–19:30
sabato	08:30–13, 15:30–19:30
domenica	Chiuso",false,false
85271000000806134,,"CUBETTO DI MARCO RIVELLA",info@cubetto.com,,,"CLIENTI VARI",85271000000673031,,"336 390 470",,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-10-04 10:17:51","2022-10-04 10:17:51",,,,,,,,,,,"RIVELLA MARCO",,06508060016,,,,,false,,"CORSO PRINCIPE ODDONE 88, TORINO",false,,"LUNEDI - VENERDI
9.00 - 12.30 / 15.00 - 19.30

SABATO - DOMENICA 
9.00 - 19.30",false,false
85271000000806178,,"CRAI VIA ASIAGO TORINO",robeasas1@gmail.com,,,"SUPERMERCATI VARI",85271000000683566,011.97.88.144,,,DB,85271000000092001,CRAI,DB,85271000000092001,DB,85271000000092001,"2022-10-04 10:19:17","2022-10-04 10:19:17",,,,,,,,,,,"ROBEA S.A.S. DI IMPARATO RAFFAELLA & C.",,10775130015,,,,,false,,"VIA ASIAGO 51, TORINO",false,,"lunedì	08–19:30
martedì	08–19:30
mercoledì	08–19:30
giovedì	08–19:30
venerdì	08–19:30
sabato	08–19:30
domenica	08:30–12:30",false,false
85271000000806224,,"ROSSETTO FEDERICA",ROSSETTOFEDERICA@LIBERO.IT,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-10-04 10:20:15","2022-10-04 10:20:15",,,,,,,,,,,"ROSSETTO FEDERICA",,11734850016,,,,,false,,"CORSO SVIZZERA 41/A, TORINO",false,,,false,false
85271000000806264,,"ROSSO FRANCESCO VINI",info@francescorosso.org,,,"CLIENTI VARI",85271000000673031,,"335.64.82.188 / 333.49.60.700",,DB,85271000000092001,ENOTECA,DB,85271000000092001,DB,85271000000092001,"2022-10-04 10:22:39","2022-10-04 10:22:39",,,,,,,,,,,"ROSSO FRANCESCO",,02633100041,,,,,false,francescorosso.cu@pec.it,"FRAZIONE NOSTRA SIGNORA DELLE GRAZIE 27,  SANTO STEFANO ROERO",false,,"lunedì	10–19
martedì	10–19
mercoledì	10–19
giovedì	10–19
venerdì	10–00
sabato	10–00
domenica	10–19",false,false
85271000000806312,,ROSTIREY,elena.armitano@rostirey.it,,,GASTRONOMIE,85271000000684276,,"347.905.85.32 / 351 840 4713",,DB,85271000000092001,ROSTICCERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-04 10:32:49","2022-10-04 10:32:49",,,,,,,,,,,"ROSTIREY SNC DI MAZZONE MARCO E ARMITANO ELENA",,12413320016,,,,,false,,"PIAZZA L. REY 25, VINOVO",false,,"lunedì	Chiuso
martedì	10–13:30, 16–20
mercoledì	10–13:30, 16–20
giovedì	10–13:30, 16–20
venerdì	10–13:30, 16–20
sabato	10–13, 17–20
domenica	Chiuso",false,false
85271000000806358,,"TAVERNA REVELLO",tavernarevello@gmail.com,,,RISTORANTI,85271000000682928,0185.77.38.42,,,DB,85271000000092001,ENOTECA,DB,85271000000092001,DB,85271000000092001,"2022-10-04 10:38:33","2022-10-04 10:38:33",,,,,,,,,,,"RUAA SOCIETA' A RESPONSABILITA' LIMITATA",,02779240999,,,,,false,,"SS 1, CAMOGLI",false,,"lunedì	Chiuso
martedì	Chiuso
mercoledì	Chiuso
giovedì	18–22:30
venerdì	18–23
sabato	18–23
domenica	18–22:30",false,false
85271000000806404,,"PASTIFICIO LINGOTTO",monica.ruggiero1@gmail.com,,,PANETTERIE,85271000000684330,011.66.70.539,,,DB,85271000000092001,PASTICCERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-04 10:48:19","2022-10-04 10:48:19",,,,,,,,,,,"RUGGIERO MONICA",,06699330012,,,,,false,,"VIA NIZZA 365, TORINO",false,,,false,false
85271000000806448,,"MACELLERIA INNOVATIVA DI RUSCONI CRISTIAN",rusconicristian@tiscali.it,,,"MACELLERIE VARIE",85271000000683624,011.79.31.096,393.22.09.275,,DB,85271000000092001,MACELLERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-04 10:53:53","2022-10-04 10:53:53",,,,,,,,,,,"RUSCONI CRISTIAN",,10353870016,,,,,false,macelleriarusconicristian@pec.it,"VIA BALTIMORA 161/D, TORINO",false,,"lunedì	08–13:30
martedì	08–13:30, 15:30–19:30
mercoledì	08–13:30, 15:30–19:30
giovedì	08–13:30, 15:30–19:30
venerdì	08–13:30, 15:30–19:30
sabato	08–19:30
domenica	Chiuso",false,false
85271000000806498,,"S.C. ALIMTEX",alimtexto@yahoo.com,,,GASTRONOMIE,85271000000684276,"011 347 3144",331.65.14.996,,DB,85271000000092001,GASTRONOMIA,DB,85271000000092001,DB,85271000000092001,"2022-10-04 10:55:27","2022-10-04 10:55:27",,,,,,,,,,,"S.C. ALIMTEX SRL",,10421840017,,,,,false,,"VIA CAMILLO RICCIO 53, TORINO",false,,"lunedì	10–18
martedì	12–18
mercoledì	08–19
giovedì	08–19
venerdì	08–19:30
sabato	08–19:30
domenica	09–13",false,false
85271000000806546,,"SALUMIFICIO NIGRO",salumificionigro@tiscali.it,,,GASTRONOMIE,85271000000684276,011.31.111.91,,,DB,85271000000092001,GASTRONOMIA,DB,85271000000092001,DB,85271000000092001,"2022-10-04 10:58:09","2022-10-04 10:58:09",,,,,,,,,,,"SALUMIFICIO NIGRO S.N.C. DI NIGRO GIAMPIERO E C.",,07501630011,,,,,false,,"STRADA MONCALIERI 34, GRUGLIASCO",false,,"lunedì	08–12, 15:30–17:30
martedì	08–12, 15:30–17:30
mercoledì	08–12, 15:30–17:30
giovedì	08–12, 15:30–17:30
venerdì	08–12, 15:30–17:30
sabato	08–12
domenica	Chiuso",false,false
85271000000806592,,"BAR JOLLY",e.salvadori@libero.it,,,RISTORANTI,85271000000682928,011.77.64.787,347.48.11.423,,DB,85271000000092001,"BAR - TABACCHINO",DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:01:04","2022-10-04 11:01:04",,,,,,,,,,,"SALVADORI ELENA",,06960970017,,,,,false,elena.salvadori.1969@postacertificata.tabaccai.it,"PIAZZA RIVOLI 11, TORINO",false,,"lunedì	07–22
martedì	07–22
mercoledì	07–22
giovedì	07–22
venerdì	07–22
sabato	08–22
domenica	08–22",false,false
85271000000806642,,"SAN PIETRO CATERING",sandro.lasagno@libero.it,,,"CLIENTI VARI",85271000000673031,,335.160.52.37,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:02:32","2022-10-04 11:02:32",,,,,,,,,,,"SAN PIETRO CATERING S.A.S. DI LASAGNO SANDRO E C.",,09182800012,,,,,false,,"VIA SAN PIETRO 40, PINEROLO",false,,"lunedì	07–13
martedì	07–13
mercoledì	07–13
giovedì	07–13
venerdì	07–13
sabato	Chiuso
domenica	Chiuso",false,false
85271000000806686,,"CALU'",Calu.srls22@gmail.com,,,RISTORANTI,85271000000682928,,"334 973 7826",,DB,85271000000092001,RISTORANTE,DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:03:47","2022-10-04 11:03:47",,,,,,,,,,,"SAPINO MEDINA",,10948190011,,,,,false,,"CORSO CARLO E NELLO ROSSELLI 84/B, TORINO",false,,"lunedì	07–20
martedì	07–20
mercoledì	07–20
giovedì	07–20
venerdì	07–20
sabato	08–20
domenica	Chiuso",false,false
85271000000806732,,"SAPORI MEDITERRANEI",sapori.mediterranei.to@gmail.com,,,"AZIENDA AGRICOLA",85271000000797325,011.397.56.92,333.12.08.931,,DB,85271000000092001,"AZIENDA AGRICOLA",DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:16:26","2022-10-04 11:16:26",,,,,,,,,,,"SAPORI MEDITERRANEI S.A.S. DI BONFISSUTO IVAN E C.",,09885370016,,,,,false,,"VIA BERTONE 17, GRUGLIASCO",false,,"lunedì	09–17
martedì	09–17
mercoledì	09–17
giovedì	09–17
venerdì	09–17
sabato	Chiuso
domenica	Chiuso",false,false
85271000000806792,,"EUROSPIN TORINO FORNACA",amministrazione@saymaseurospin.eu,,,SAYMAS,85271000000806780,011.95.38.680,,,DB,85271000000092001,EUROSPIN,DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:23:05","2022-10-04 11:23:05",,,,,,,,,,,"SAYMAS S.R.L.",,10729610013,,,,,false,,"VIA F.LLI FORNACA 30/A, TORINO",false,,"lunedì	08:30–13, 15–20
martedì	08:30–13, 15–20
mercoledì	08:30–13, 15–20
giovedì	08:30–13, 15–20
venerdì	08:30–13, 15–20
sabato	08:30–20
domenica	09–13",false,false
85271000000806838,,"EUROSPIN MONCALIERI",MONCAEURO@LIBERO.IT,,,SAYMAS,85271000000806780,,,,DB,85271000000092001,EUROSPIN,DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:24:35","2022-10-04 11:24:35",,,,,,,,,,,"SAYMAS S.R.L.",,10729610013,,,,,false,,"STRADA GENOVA 210, MONCALIERI",false,,"lunedì	08–20
martedì	08–20
mercoledì	08–20
giovedì	08–20
venerdì	08–20
sabato	08–20
domenica	09–13",false,false
85271000000806910,,"TETO CAFE'",tetocafe2001@libero.it,,,RISTORANTI,85271000000682928,,"335 254 344",,DB,85271000000092001,BAR,DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:33:38","2022-10-04 11:33:38",,,,,,,,,,,"SCIARRATTA GIANLUCA",,08651230016,,,,,false,,"VIA PAVIA 75/A, RIVOLI",false,,"lunedì	06–18
martedì	06–18
mercoledì	06–18
giovedì	06–18
venerdì	06–18
sabato	06–14
domenica	Chiuso",false,false
85271000000806956,,"SUPERMERCATO IL MEGLIO PER TE!",agostino.scozzaro@gmail.com,,,"SUPERMERCATI VARI",85271000000683566,011.39.38.39,335.59.17.087,,DB,85271000000092001,SUPERMERCATO,DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:36:44","2022-10-04 11:36:44",,,,,,,,,,,"SCOZ GROUP S.R.L.",,09719570013,,,,,false,,"CORSO LAGHI 100, AVIGLIANA",false,,,false,false
85271000000807002,,"CARREFOUR MARKET VIA TRIPOLI TORINO",CARREFOURTRIPOLI@LIBERO.IT,,,"SUPERMERCATI VARI",85271000000683566,"011 393839",,,DB,85271000000092001,"CARREFOUR MARKET",DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:37:53","2022-10-04 11:37:53",,,,,,,,,,,"SCOZ GROUP S.R.L.",,09719570013,,,,,false,,"VIA TRIPOLI 12, TORINO",false,,"lunedì	08:30–20:30
martedì	08:30–20:30
mercoledì	08:30–20:30
giovedì	08:30–20:30
venerdì	08:30–20:30
sabato	08:30–20:30
domenica	09–13:30, 16–20",false,false
85271000000807048,,"AZIENDA AGRICOLA SERENO GIAMPIERO",gianpiero.sereno@virgilio.it,,,"AZIENDA AGRICOLA",85271000000797325,,335.61.52.714,,DB,85271000000092001,"AZIENDA AGRICOLA",DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:39:26","2022-10-04 11:39:26",,,,,,,,,,,"SERENO GIANPIERO",,08405380018,,,,,false,,"VIA GARIBALDI 99, ALPIGNANO",false,,"lunedì	Chiuso
martedì	Chiuso
mercoledì	13–18:30
giovedì	13–18:30
venerdì	13–18:30
sabato	09–14
domenica	Chiuso",false,false
85271000000807094,,"NATURA SI",rivoli1@naturasi.it,,,ORTOFRUTTA,85271000000683934,011.95.81.005,,,DB,85271000000092001,ORTOFRUTTA,DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:40:37","2022-10-04 11:40:37",,,,,,,,,,,"SHOPSI' S.R.L.",,03017680236,,,,,false,,"CORSO SUSA 154/B, RIVOLI",false,,"lunedì	09–20
martedì	09–20
mercoledì	09–20
giovedì	09–20
venerdì	09–20
sabato	09–20
domenica	Chiuso",false,false
85271000000807140,,"EUROSPIN SUSA",maga_silvano@libero.it,,,"SUPERMERCATI VARI",85271000000683566,0122.31.979,338.74.58.139,,DB,85271000000092001,EUROSPIN,DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:42:33","2022-10-04 11:42:33",,,,,,,,,,,"SILVANO ANDREA",,11141830015,,,,,false,,"CORSO STATI UNITI 41, SUSA",false,,"lunedì	08–20
martedì	08–20
mercoledì	08–20
giovedì	08–20
venerdì	08–20
sabato	08–20
domenica	09–13",false,false
85271000000807188,,"SOCIETA' AGRICOLA BARBERO PIERO",orticolturabarbero@gmail.com,,,"AZIENDA AGRICOLA",85271000000797325,"0141 853194",,,DB,85271000000092001,"AZIENDA AGRICOLA",DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:44:17","2022-10-04 11:44:17",,,,,,,,,,,"SOCIETA' AGRICOLA BARBERO SOCIETA' SEMPLICE SIGLAB",,09012160017,,,,,false,,"VICOLO ROCCIA 4, SCALENGHE",false,,"lunedì	08–12, 14–18
martedì	08–12, 14–18
mercoledì	08–12, 14–18
giovedì	08–12, 14–18
venerdì	08–12, 14–18
sabato	08–12, 14–18
domenica	10–12",false,false
85271000000807234,,"Bottega Rotes Kalb snc di Elisabetta Consol & C. Società Agricola",amministrazione@roteskalb.it,,,COALVI,85271000000697549,,348.57.55.008,,DB,85271000000092001,COALVI,DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:45:36","2022-10-04 11:45:36",,,,,,,,,,,"SOCIETA' AGRICOLA BOTTEGA ROTES KALB S.N.C. DI CON",,01273520070,,,,,false,roteskalb@pec.it,"LOCALITA' CAPOLUOGO 34, ISSIME",false,,,false,false
85271000000807280,,"Agricoopecetto Cooperativa Agricola",info@agricopecetto.it,,,"AZIENDA AGRICOLA",85271000000797325,"011 1982 0986",,,DB,85271000000092001,"AZIENDA AGRICOLA",DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:46:50","2022-10-04 11:46:50",,,,,,,,,,,"SOCIETA' AGRICOLA COOPERATIVA AGRICOOPECETTO",,10243560017,,,,,false,,"STRADA SABENA 78, PECETTO TORINESE",false,,"lunedì	Chiuso
martedì	Chiuso
mercoledì	09–12:30, 15–19:30
giovedì	09–12:30, 15–19:30
venerdì	09–12:30, 15–19:30
sabato	09–12:30, 15–19:30
domenica	Chiuso",false,false
85271000000807326,,"SOCIETA' AGRICOLA COOPERATIVA DEL CASNE",cascinarosso@alice.it,,,"AZIENDA AGRICOLA",85271000000797325,011.99.51.059,334.30.13.623,,DB,85271000000092001,"AZIENDA AGRICOLA",DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:48:09","2022-10-04 11:48:09",,,,,,,,,,,"SOCIETA' AGRICOLA COOPERATIVA DEL CASNE",,09957300016,,,,,false,,"VIA CASNE 41, VOLPIANO",false,,,false,false
85271000000807372,,"Fattoria Lago Nero Vendita Formaggi",monyberton76@gmail.com,,,"AZIENDA AGRICOLA",85271000000797325,011.967.46.21,339.44.93.975,,DB,85271000000092001,"AZIENDA AGRICOLA",DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:50:07","2022-10-04 11:50:07",,,,,,,,,,,"SOCIETA' AGRICOLA COOPERATIVA LAGO NERO DI CESANA",,10281130012,,,,,false,,"VIA DRUENTO 40, PIANEZZA",false,,"lunedì	11–19:30
martedì	10:30–19
mercoledì	10:30–19
giovedì	10:30–19:30
venerdì	10:30–19
sabato	10–18:30
domenica	10–19",false,false
85271000000807420,,"AGRITURISMO CASCINA DUC",cascinaduc@gmail.com,,,"AZIENDA AGRICOLA",85271000000797325,011.31.49.929,338.67.92.260,,DB,85271000000092001,AGRITURISMO,DB,85271000000092001,DB,85271000000092001,"2022-10-04 11:51:48","2022-10-04 11:51:48",,,,,,,,,,,"SOCIETA' COOPERATIVA AGRICOLA DEL DUC",,07339770013,,,,,false,,"STRADA DEL PORTONE 197, GRUGLIASCO",false,,,false,false
85271000000807466,,"SUGO'",info@sugoo.it,,,"CLIENTI VARI",85271000000673031,0125.28.15.87,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-10-04 12:20:27","2022-10-04 12:20:27",,,,,,,,,,,"SUGO' S.R.L.",,11813700017,,,,,false,sugo@pec.it,"VIA SAMONE 13, SALERANO CANAVESE",false,,,false,false
85271000000807832,,"TERA SRL",terapiemonte@tiscali.it,,,GASTRONOMIE,85271000000684276,,331.80.51.213,,DB,85271000000092001,PASTIFICIO,DB,85271000000092001,DB,85271000000092001,"2022-10-04 14:27:13","2022-10-04 14:27:13",,,,,,,,,,,"TABONE GIOVANNI",,06705810015,,,,,false,terasrlpiemonte@legalmail.it,"VIA SAN GILLIO 7, FOGLIZZO",false,,"lunedì	09:30–15
martedì	09:30–15
mercoledì	09:30–15
giovedì	09:30–15
venerdì	09:30–15
sabato	09:30–15
domenica	Chiuso",false,false
85271000000807892,,"CONCESSIONARIO CORIFEO GENOVA",trabcorif@tiscali.it,,,CONCESSIONARIO,85271000000807880,010.58.54.33,"340 602 9511",,DB,85271000000092001,CONCESSIONARIO,DB,85271000000092001,DB,85271000000092001,"2022-10-04 14:28:59","2022-10-04 14:28:59",,,,,,,,,,,"TRABUCCO & CORIFEO SRL",,02392360992,,,,,false,,"VIA SAN PIO X 81 - 83-85, GENOVA",false,,,false,false
85271000000807938,,"TRATTORIA DELLA POSTA",info@trattoriadellaposta.com,,,RISTORANTI,85271000000682928,011.89.80.193,335.69.04.067,,DB,85271000000092001,RISTORANTE,DB,85271000000092001,DB,85271000000092001,"2022-10-04 14:30:15","2022-10-04 14:30:15",,,,,,,,,,,"TRATTORIA DELLA POSTA S.R.L. A CAPITALE RIDOTTO",,10844940014,,,,,false,,"STRADA COMUNALE DI MONGRENO 16, TORINO",false,,"lunedì	Chiuso
martedì	12–14, 19:30–22
mercoledì	19:30–22
giovedì	12–14, 19:30–22
venerdì	12–14, 19:30–22
sabato	12–14
domenica	12–14",false,false
85271000000807986,,"IL GIRASOLE",agricolailgirasole@gmail.com,,,"AZIENDA AGRICOLA",85271000000797325,,348.89.34.210,,DB,85271000000092001,"AZIENDA AGRICOLA",DB,85271000000092001,DB,85271000000092001,"2022-10-04 14:31:41","2022-10-04 14:31:41",,,,,,,,,,,"TREVISAN SILVIO",,11528640011,,,,,false,,"VIA VAL DELLA TORRE 206, ALPIGNANO",false,,,false,false
85271000000808030,,"CARREFOUR EXPRESS MONTANARO",triadesrl@tiscali.it,,,"SUPERMERCATI VARI",85271000000683566,011.91.93.162,349.615.33.55,,DB,85271000000092001,"CARREFOUR EXPRESS",DB,85271000000092001,DB,85271000000092001,"2022-10-04 14:32:50","2022-10-04 14:32:50",,,,,,,,,,,"TRIADE S.R.L.",,08310610012,,,,,false,,"VIA CESARE BATTISTI 52, MONTANARO",false,,"lunedì	08–20:30
martedì	08–20:30
mercoledì	08–20:30
giovedì	08–20:30
venerdì	08–20:30
sabato	08–20:30
domenica	08:30–13",false,false
85271000000808078,,"UNIKO SISTEMI",info@unikosistemi.it,,,SOCIETA,85271000000797563,011.70.79.399,,,DB,85271000000092001,"SOCIETA'",DB,85271000000092001,DB,85271000000092001,"2022-10-04 14:34:12","2022-10-04 14:34:12",,,,,,,,,,,"UNIKO SISTEMI S.R.L.",,09999690010,,,,,false,unikosistemi@soluzionepec.it,"PIAZZA GIOSUE' CARDUCCI 171, TORINO",false,,,false,false
85271000000808124,,"Agri Macelleria Fattoria Ponchietta",VALSANIAKATIUSCIA@LIBERO.IT,,,"AZIENDA AGRICOLA",85271000000797325,"0173 976736",334.31.31.881,,DB,85271000000092001,"AZIENDA AGRICOLA",DB,85271000000092001,DB,85271000000092001,"2022-10-04 14:36:20","2022-10-05 08:13:32",,,,,,,,,,,"VALSANIA KATIUSCIA",,03307760045,,,,,false,,"BORGO CASALI PONCHIETTA 13, MONTA'",false,,"lunedì	Chiuso
martedì	08–12:30, 16–19:30
mercoledì	08–12:30, 16–19:30
giovedì	08–12:30, 16–19:30
venerdì	08–12:30, 16–19:30
sabato	08–12:30, 16–19:30
domenica	08–12:30",false,false
85271000000808166,,"VALVERDE CARNI S.N.C. DI CONTINO GIOVANNI & C.",contigianni13@gmail.com,,,"MACELLERIE VARIE",85271000000683624,011.39.67.18,,,DB,85271000000092001,MACELLERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-04 14:37:49","2022-10-04 14:37:49",,,,,,,,,,,"VALVERDE CARNI S.N.C. DI CONTINO GIOVANNI & C.",,07110710014,,,,,false,,"VIA BARLETTA 35/A, TORINO",false,,"lunedì	09–13, 16:15–19:30
martedì	08:30–13, 16–19:30
mercoledì	08:30–13, 16–19:30
giovedì	08:30–13, 16–19:30
venerdì	08:30–13, 16–19:30
sabato	08:30–13, 16–19:30
domenica	Chiuso",false,false
85271000000808212,,BERKEL,info@berkelinternational.com,,,RIVENDITORI,85271000000797029,0331.21.43.11,,,DB,85271000000092001,RIVENDITORE,DB,85271000000092001,DB,85271000000092001,"2022-10-04 14:38:38","2022-10-04 14:38:38",,,,,,,,,,,"VAN BERKEL INTERNATIONAL",,08688960965,,"DIBAL - BILANCIA CS1200",,,false,,"VIA UGO FOSCOLO 22, OGGIONA CON SANTO STEFANO",false,,,false,false
85271000000808258,,"VERSINO EZIO",VERSINOEZIO@LIBERO.IT,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-10-04 14:39:56","2022-10-04 14:39:56",,,,,,,,,,,"VERSINO EZIO",,08767720017,,,,,false,,"VICOLO PACCHIOTTI 7, GIAVENO",false,,,false,false
85271000000808298,,"IL FORNAIO PASTICCERE",vidottomarcello71@yahoo.it,,,PANETTERIE,85271000000684330,,392.86.85.906,,DB,85271000000092001,PASTICCERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-04 14:41:52","2022-10-04 14:41:52",,,,,,,,,,,"VIDOTTO MARCELLO GIOVANNI",,10576780018,,,,,false,vidottomarcelli71@pec.it,"CORSO ORBASSANO 165, TORINO",false,,"lunedì	07:30–13:30, 16–19:30
martedì	07:30–13:30, 16–19:30
mercoledì	07:30–13:30, 16–19:30
giovedì	07:30–13:30, 16–19:30
venerdì	07:30–13:30, 16–19:30
sabato	07:30–13:30, 16–19:30
domenica	Chiuso",false,false
85271000000808346,,"AZIENDA AGRICOLA VIDOTTO NICOLA",VIDOTTONICOLA@LIBERO.IT,,,"AZIENDA AGRICOLA",85271000000797325,,"339 606 1522",,DB,85271000000092001,AZIENDA,DB,85271000000092001,DB,85271000000092001,"2022-10-04 14:43:51","2022-10-04 14:43:51",,,,,,,,,,,"VIDOTTO NICOLA",,06732120016,,,,,false,,"VIA PIAVE 41, TROFARELLO",false,,"lunedì	Chiuso
martedì	08–13
mercoledì	08–13
giovedì	08–13
venerdì	08–13
sabato	08–13
domenica	Chiuso",false,false
85271000000808392,,"MACELLERIA VIGNA CLAUDIO",macelleriavigna@gmail.com,,,COALVI,85271000000697549,011.34.72.176,380.390.39.58,,DB,85271000000092001,COALVI,DB,85271000000092001,DB,85271000000092001,"2022-10-04 14:45:02","2022-10-04 14:45:02",,,,,,,,,,,"VIGNA CLAUDIO",,05902940013,,,,,false,,"VIA PLAVA 65/B, TORINO",false,,"lunedì	Chiuso
martedì	08:30–13, 16–19:30
mercoledì	08:30–13, 16–19:30
giovedì	08:30–13, 16–19:30
venerdì	08:30–13, 16–19:30
sabato	08:30–13, 16–19:30
domenica	Chiuso",false,false
85271000000808440,,"VOGLIA DI PANE",alessandro.spoto83@gmail.com,,,PANETTERIE,85271000000684330,"011 570 8415",342.801.69.81,,DB,85271000000092001,PANETTERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-04 14:46:05","2022-10-04 14:46:05",,,,,,,,,,,"VOGLIA DI PANE S.R.L.",,12287830017,,,,,false,,"VIA CHIESA DELLA SALUTE 23, TORINO",false,,"lunedì	06–19:30
martedì	06–19:30
mercoledì	06–19:30
giovedì	06–19:30
venerdì	06–19:30
sabato	06–19:30
domenica	Chiuso",false,false
